일자 ,재난유형,대상지역,송출내용,전송시간
2021-08-01,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 7.27.(화)~7.30.(금) 라디페카페(해운대구 좌동순환로402번길 8)방문자는 보건소에서 코로나검사 받으시기 바랍니다.(소독완료),2021-08-01 14:46
2021-08-02,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.2(월)코로나 확진자66명(중3,서2,동2,부산진6,동래4,남2,북2,해운대11,사하7,금정7,연제3,수영4,사상5,기장4,해외2,타시도2)",2021-08-02 13:30
2021-08-03,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.3(화)코로나93명(중1,서5,동1,영도3,부산진6,동래9,남10,북2,해운대11,사하6,금정12,연제4,수영4,사상11,기장4,해외3,타시도1)",2021-08-03 13:30
2021-08-03,감염병 발생,사하구,"[사하구]선별진료소 접수시간안내 9시~11시30분, 13시~17시30분(일요일은13시30분에 마감)/12시~13시 소독시간(미운영)/방문시 신분증 꼭 지참바랍니다",2021-08-03 13:36
2021-08-04,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.4(수)코로나105명(중6,서7,영도2,부산진11,동래10,남2,북6,해운대7,사하8,금정5,강서6,연제5,수영7,사상13,기장6,해외2,타시도2)",2021-08-04 13:30
2021-08-04,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.28.(수), 7.31.(토)~8.2.(월) 뚱보집(중구 중앙대로29번길 2-11)이용자는 가까운 보건소에 상담 바랍니다.(소독완료)",2021-08-04 18:36
2021-08-05,감염병 발생,연제구,[연제구] 60~74세 백신 미접종자 사전예약 : 8/18.18시까지온라인(ncvr.kdca.go.kr)/콜센터(051-665-5321~6/1661-1777),2021-08-05 13:13
2021-08-05,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.5.(목)코로나111명(서8,동4,영도5,부산진8,동래9,남10,북5,해운대16,사하10,금정6,강서8,연제6,수영2,사상2,기장10,해외2).",2021-08-05 13:30
2021-08-05,감염병 발생,남구,[남구청]60~74세 코로나19 백신 미접종자8.4. 15시~8.18. 18시 위탁의료기관 예약가능온라인 예약 및 콜센터(607-3260~3/9시~18시),2021-08-05 13:34
2021-08-05,감염병 발생,사하구,[사하구청]60~74세 코로나19백신 미접종자 예약/8.4.15시~8.18.18시/ ncvr.kdca.go.kr /051-220-0000(평일09시~18시),2021-08-05 17:17
2021-08-05,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산광역시] 7.29(목)~8.5(목) 대진탕(영도구 영봉길 75) 여탕 이용자는 인근 보건소에서 검사 받으시길 바랍니다.(소독완료).,2021-08-05 17:20
2021-08-05,감염병 발생,부산진구,"[부산진구청] 60~74세 미접종자 사전예약(~8.18.18시까지),인터넷(ncvr.kdca.go.kr)대리가능,구청콜센터(605-8656~7), 동주민센터 문의",2021-08-05 17:25
2021-08-05,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]최근 물놀이 안전사고 급증. 안전수칙 준수하여 인명사고를 예방합시다.(준비운동, 구명조끼착용, 음주 후 물놀이 금지, 마스크착용, 위험구역 물놀이 금지)",2021-08-05 17:29
2021-08-06,감염병 발생,영도구,[영도구청] 7.29(목)~8.5(목) 대진탕 여탕(영도구 영봉길 75)이용자는 인근 보건소에서 검사받으시길 바랍니다.(소독완료),2021-08-06 10:20
2021-08-06,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-06 11:02
2021-08-06,감염병 발생,해운대구,[해운대구]18~49세 백신예약(8.9~18)생년월일 끝자리 날짜 20시~다음날 18시예)9=9일 20시~10일 18시https://url.kr/wihg8s,2021-08-06 13:22
2021-08-06,감염병 발생,해운대구,"[해운대구] 백신예약방법1. 온라인(ncvr.kdca.go.kr)2. 콜센터:(질병청)1339 (부산시)1661-1777 (해운대구)749-4790, 4791",2021-08-06 13:22
2021-08-06,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.6(금)코로나100명(서2,동3,영도9,부산진11,동래11,남6,북6,해운대8,사하2,금정7,강서3,연제5,수영9,사상5,기장6,해외2,타시도5)",2021-08-06 13:30
2021-08-06,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-06 14:00
2021-08-07,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-07 11:00
2021-08-07,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]8.7(토)코로나171명(중3서3동3영도4부산진18동래7남7북3해운대13사하6금정7강서4연제11수영14사상6기장12병원43해외2타지역5),2021-08-07 13:37
2021-08-07,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-07 14:00
2021-08-08,기상특보 호우 경보 발표,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 오늘 00시 10분 부산지역 호우경보. 저지대, 침수 우려지역 등 위험지역에서는 가족, 이웃과 정보를 공유하고 안전한 곳으로 대피하시기 바랍니다",2021-08-08 0:19
2021-08-08,감염병 발생,기장군,[기장군청] 실외 활동 및 실내에서도 반드시 마스크를 착용합시다.(코로나19 예방접종자 포함),2021-08-08 10:41
2021-08-08,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 물놀이 인명사고가 급증하고 있습니다. 안전수칙 준수로 인명사고 예방합시다.(준비운동,구명조끼착용, 음주물놀이 금지, 위험구역 물놀이금지, 마스크 착용)",2021-08-08 11:00
2021-08-08,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.29.(목), 7.30.(금), 8.1.(일), 8.5.(목) 부산 37바5679 택시(K5, 회색) 이용한 승객께서는 가까운 보건소 상담 바랍니다.",2021-08-08 11:13
2021-08-08,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]7.29.(목),31(토),8.1(일)~3(화)더델타배드민턴센타(강서구 공항앞길85번길 68)이용자보건소코로나19검사및상담받으시기바랍니다.(소독완료)",2021-08-08 12:51
2021-08-08,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8(일)코로나138명(중1,서5,동3,영도3,부산진29,동래4,남14,북7,해운대10,사하9,금정6,강서1,연제6,수영7,사상8,기장15,해외2,병원8)",2021-08-08 13:39
2021-08-09,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-09 11:00
2021-08-09,감염병 발생,사하구,[사하구청]18~49세 코로나19접종 생년월일 끝자리기준 예약10부제/ 8.9.20시~8.19.18시/사전예약시스템/051-220-0000(평일09시~18시),2021-08-09 11:08
2021-08-09,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]9(월)코로나90명(서7,동1,영도1,부산진19,동래4,남5,북4,해운대10,사하8,금정3,연제4,수영8,사상8,기장5,병원3)",2021-08-09 13:30
2021-08-09,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 최근 물놀이 안전사고 급증. 안전수칙 준수로 인명사고 예방합시다.(준비운동, 구명조끼착용, 음주물놀이 금지, 위험구역 물놀이 금지, 마스크 착용)",2021-08-09 14:00
2021-08-09,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.31.(토)~8.8.(일) 남천해변시장(광안해변로 15번길 77) 지하1층(지면 접함)을 이용한 방문객은 가까운 보건소에서 검사 바랍니다.(소독완료),2021-08-09 14:36
2021-08-09,감염병 발생,연제구,"[연제구]18~49세 백신예약(8.9~18) 생년월일 끝자리 기준당일 20시~익일 18시 인터넷(ncvr.kdca.go.kr), 665-5321 (9시~18시)",2021-08-09 17:42
2021-08-10,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시] 물놀이 인명사고 예방을 위해 안전수칙 준수 바랍니다.(준비운동, 구명조끼착용, 음주수영금지, 위험구역 물놀이금지, 거리두기, 마스크 착용)",2021-08-10 11:00
2021-08-10,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]8.10(화)코로나149명(중1서3동1영도4부산진20동래7남10북10해운대21사하5금정9강서3연제15수영12사상7기장14병원5타지역1해외1),2021-08-10 13:31
2021-08-10,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]8.2.(월) 오전 11:00~11:30경 해운대구 반송큰시장 내 길미분식(해운대구 윗반송로31번길 73)방문자 해운대보건소 상담바랍니다.(소독완료),2021-08-10 13:45
2021-08-10,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]물놀이 인명사고 예방을 위해 안전수칙 준수 바랍니다.(준비운동, 구명조끼착용, 음주수영금지, 위험구역 물놀이금지, 거리두기, 마스크 착용)",2021-08-10 14:00
2021-08-10,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]7.30(금)~8.6(금) 청불 서면점(부산진구 중앙대로680번가길 54)을 방문하신 분은 인근 보건소에서 검사바랍니다.(소독완료),2021-08-10 14:09
2021-08-10,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시] 8.4(수)~8.7(토) 경회루(부산진구 새싹로29번길 5)에서 식사하신 분은 인근 보건소에서 검사바랍니다.(소독완료),2021-08-10 14:26
2021-08-11,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산광역시] 물놀이 인명사고 예방을 위해 안전수칙 준수 바랍니다.(준비운동,구명조끼착용, 음주수영금지, 위험구역 물놀이금지, 거리두기, 마스크 착용)",2021-08-11 11:07
2021-08-11,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]8.11(수)코로나118명(중2,서7,동5,부산진13,동래9,남19,북3,해운대8,사하3,금정9,강서3,연제3,수영5,사상8,기장13,타지역4,해외4)",2021-08-11 13:34
2021-08-11,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산광역시]8.1(일) ~ 8.8(일) 부전교회(동래구 중앙대로 1276) 방문자는 보건소에서 코로나19 진단검사를 받으시길 바랍니다.(소독완료),2021-08-11 17:35
2021-08-11,감염병 발생,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군",[부산시]8.7.(토) 14:30~16:50 부산레포츠 남탕 또는 헬스장 이용자는 인근 보건소에서 코로나 검사 바랍니다.(소독완료),2021-08-11 18:13
2021-08-12,기타재난,"부산광역시,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군","[부산시]물놀이 인명사고 예방을 위해 안전수칙 준수 바랍니다.(준비운동, 구명조끼착용, 음주수영금지, 위험구역 물놀이금지, 거리두기, 마스크 착용)",2021-08-12 11:26
